-17.87,-368.1,0
-17.61,-367.84,0
-16.81,-367.44,0
-16.42,-367.31,0
-15.62,-366.78,0
-15.49,-366.65,0
-15.09,-366.51,0
-14.96,-366.38,0
-14.56,-366.12,0
-14.04,-365.85,0
-13.77,-365.72,0
-13.51,-365.59,0
-12.98,-365.45,0
-12.32,-365.32,0
-11.92,-365.06,0
-11.79,-364.93,0
-11.39,-364.66,0
-11.26,-364.53,0
-11.12,-364.53,0
-10.86,-364.26,0
-10.46,-364.13,0
-10.2,-363.87,0
-10.07,-363.73,0
-9.8,-363.47,0
-9.67,-363.47,0
-9.67,-363.34,0
-9.27,-363.07,0
-9.14,-362.81,0
-8.61,-362.01,0
-8.48,-361.88,0
-7.55,-361.22,0
-7.55,-361.09,0
-3.19,-358.58,0
-3.19,-358.44,0
-3.05,-358.18,0
-2.92,-358.05,0
-2.79,-358.05,0
-2.66,-358.05,0
-2.39,-358.05,0
-2.13,-358.05,0
-2,-358.05,0
-1.86,-357.91,0
-1.47,-357.65,0
-1.07,-357.38,0
-0.67,-357.12,0
-0.41,-356.99,0
-0.28,-356.86,0
0.12,-356.72,0
0.25,-356.72,0
0.38,-356.59,0
0.65,-356.59,0
0.91,-356.46,0
1.44,-356.19,0
1.97,-355.93,0
2.1,-355.93,0
2.63,-355.8,0
3.03,-355.8,0
3.16,-355.8,0
3.43,-355.66,0
3.82,-355.53,0
4.49,-355.14,0
4.62,-355.14,0
5.01,-355,0
5.15,-355,0
5.81,-354.74,0
6.21,-354.61,0
6.47,-354.34,0
6.87,-354.08,0
7,-353.95,0
7.4,-353.55,0
7.53,-353.42,0
7.79,-353.15,0
8.19,-352.89,0
8.45,-352.75,0
8.59,-352.62,0
8.72,-352.49,0
8.98,-352.23,0
9.12,-352.23,0
9.38,-351.96,0
9.78,-351.56,0
10.04,-351.43,0
10.17,-351.17,0
10.31,-351.17,0
10.44,-351.03,0
10.57,-350.9,0
10.7,-350.77,0
10.97,-350.24,0
10.97,-350.11,0
11.23,-349.84,0
11.36,-349.71,0
11.36,-349.58,0
11.63,-349.31,0
11.63,-349.18,0
11.76,-348.92,0
11.76,-348.79,0
11.89,-348.65,0
11.89,-348.52,0
11.89,-347.99,0
12.16,-347.6,0
12.29,-347.46,0
12.42,-347.33,0
12.56,-347.2,0
12.69,-347.07,0
12.82,-346.93,0
12.95,-346.8,0
13.08,-346.67,0
13.22,-346.67,0
13.35,-346.67,0
13.48,-346.67,0
13.61,-346.67,0
13.88,-346.67,0
14.28,-346.54,0
14.41,-346.54,0
14.67,-346.4,0
14.8,-346.4,0
14.8,-346.27,0
14.94,-346.27,0
15.07,-346.27,0
15.33,-346.14,0
15.6,-346.01,0
15.86,-345.88,0
16,-345.74,0
16.26,-345.61,0
16.39,-345.61,0
16.52,-345.61,0
16.79,-345.61,0
16.92,-345.61,0
17.19,-345.61,0
17.45,-345.61,0
17.85,-345.48,0
17.98,-345.48,0
18.38,-345.21,0
18.77,-345.08,0
19.17,-344.95,0
19.7,-344.82,0
20.49,-344.55,0
20.89,-344.55,0
21.42,-344.55,0
21.68,-344.42,0
22.08,-344.16,0
22.48,-343.89,0
23.01,-343.63,0
23.67,-343.36,0
23.93,-343.36,0
24.33,-343.23,0
24.99,-342.96,0
25.52,-342.7,0
26.18,-342.44,0
26.18,-342.3,0
26.84,-342.17,0
27.37,-342.04,0
27.9,-341.77,0
28.56,-341.64,0
28.7,-341.64,0
28.96,-341.51,0
29.22,-341.38,0
29.49,-341.38,0
29.89,-341.11,0
30.28,-340.85,0
30.81,-340.85,0
31.21,-340.58,0
31.47,-340.58,0
32,-340.58,0
32.27,-340.58,0
32.4,-340.45,0
32.66,-340.45,0
33.33,-340.45,0
33.72,-340.45,0
34.12,-340.45,0
34.65,-340.45,0
35.05,-340.45,0
35.44,-340.45,0
35.97,-340.32,0
36.63,-340.19,0
36.9,-340.05,0
37.29,-339.92,0
37.96,-339.66,0
38.62,-339.39,0
38.62,-339.26,0
39.28,-339,0
39.94,-338.73,0
40.47,-338.73,0
41.13,-338.47,0
41.4,-338.47,0
41.92,-338.33,0
42.32,-338.07,0
42.98,-337.94,0
43.38,-337.81,0
43.64,-337.67,0
43.91,-337.67,0
44.04,-337.54,0
44.17,-337.54,0
44.31,-337.41,0
44.44,-337.41,0
44.57,-337.41,0
44.83,-337.14,0
45.1,-337.01,0
45.5,-337.01,0
45.89,-337.01,0
46.29,-336.75,0
46.82,-336.61,0
47.08,-336.61,0
47.35,-336.35,0
47.61,-336.22,0
47.88,-336.09,0
48.27,-336.09,0
48.54,-335.82,0
48.67,-335.82,0
48.94,-335.82,0
49.33,-335.82,0
49.86,-335.69,0
50.39,-335.42,0
50.79,-335.29,0
51.18,-335.03,0
51.32,-334.9,0
51.45,-334.9,0
51.58,-334.76,0
51.98,-334.5,0
52.11,-334.37,0
52.38,-334.1,0
52.51,-333.97,0
52.77,-333.84,0
53.17,-333.7,0
53.57,-333.57,0
53.7,-333.57,0
53.96,-333.31,0
54.1,-333.18,0
54.36,-332.91,0
54.76,-332.65,0
55.02,-332.25,0
55.42,-332.12,0
55.68,-331.98,0
55.68,-331.85,0
56.08,-331.72,0
56.48,-331.46,0
56.87,-331.19,0
57.14,-331.06,0
57.4,-330.79,0
57.53,-330.66,0
57.67,-330.53,0
57.93,-330.26,0
58.06,-330.26,0
58.2,-330.13,0
58.46,-330,0
58.59,-330,0
58.73,-330,0
58.86,-329.87,0
59.39,-329.6,0
59.78,-329.47,0
60.18,-329.07,0
60.71,-328.81,0
61.11,-328.68,0
61.5,-328.55,0
61.9,-328.28,0
62.3,-328.02,0
62.43,-327.88,0
62.56,-327.62,0
62.83,-327.49,0
62.96,-327.22,0
63.36,-326.96,0
63.49,-326.83,0
63.75,-326.56,0
63.88,-326.56,0
64.28,-326.43,0
64.41,-326.3,0
64.41,-326.16,0
64.68,-326.03,0
64.81,-325.9,0
65.21,-325.5,0
65.47,-325.24,0
65.74,-324.97,0
66,-324.84,0
66.27,-324.71,0
66.4,-324.71,0
66.8,-324.44,0
67.19,-324.05,0
67.72,-323.65,0
67.85,-323.39,0
67.85,-323.25,0
68.12,-323.12,0
68.78,-322.59,0
68.91,-322.59,0
69.04,-322.59,0
69.18,-322.59,0
69.44,-322.59,0
69.71,-322.33,0
70.23,-321.93,0
70.37,-321.8,0
70.63,-321.53,0
70.9,-321,0
71.03,-320.87,0
71.29,-320.61,0
71.43,-320.48,0
71.56,-320.48,0
71.82,-320.21,0
72.22,-319.55,0
72.35,-319.42,0
72.75,-319.02,0
72.75,-318.89,0
72.88,-318.76,0
73.28,-318.62,0
73.41,-318.49,0
73.67,-318.49,0
73.94,-318.49,0
74.07,-318.49,0
74.34,-318.36,0
74.47,-318.36,0
74.86,-318.23,0
75.39,-317.83,0
75.79,-317.56,0
75.92,-317.56,0
76.32,-317.43,0
76.72,-317.17,0
77.11,-317.04,0
77.38,-316.9,0
77.51,-316.77,0
77.78,-316.64,0
78.04,-316.51,0
78.3,-316.24,0
78.44,-316.24,0
78.57,-316.11,0
78.7,-315.85,0
78.97,-315.32,0
79.23,-315.05,0
79.36,-314.65,0
79.63,-314.26,0
80.02,-313.86,0
80.29,-313.6,0
80.55,-313.33,0
80.82,-313.07,0
81.08,-312.8,0
81.35,-312.67,0
81.61,-312.41,0
81.74,-312.27,0
82.01,-312.01,0
82.14,-312.01,0
82.41,-311.74,0
82.8,-311.35,0
83.2,-311.08,0
83.46,-310.95,0
83.6,-310.82,0
83.6,-310.69,0
83.99,-310.42,0
84.13,-310.42,0
84.39,-310.16,0
84.65,-310.02,0
84.92,-309.89,0
85.18,-309.76,0
85.45,-309.5,0
85.71,-309.23,0
86.24,-308.7,0
86.77,-308.3,0
86.77,-308.17,0
87.17,-307.91,0
87.57,-307.64,0
87.96,-307.38,0
87.96,-307.25,0
88.49,-306.98,0
88.89,-306.72,0
89.28,-306.45,0
89.81,-306.06,0
90.21,-305.66,0
90.48,-305.53,0
90.74,-305.26,0
91.14,-305.13,0
91.53,-305,0
91.67,-304.86,0
92.06,-304.73,0
92.46,-304.47,0
92.86,-304.2,0
92.86,-304.07,0
93.25,-303.81,0
93.65,-303.67,0
93.92,-303.54,0
93.92,-303.41,0
94.05,-303.41,0
94.31,-303.15,0
94.44,-303.15,0
94.71,-302.88,0
94.84,-302.75,0
94.97,-302.62,0
95.11,-302.48,0
95.37,-302.09,0
95.63,-301.82,0
96.03,-301.56,0
96.03,-301.43,0
96.3,-301.43,0
